TargetUR_x,TargetUR_y,TargetUL_x,TargetUL_y,TargetLR_x,TargetLR_y,TargetLL_x,TargetLL_y,ObstacleUR_x,ObstacleUR_y,ObstacleUL_x,ObstacleUL_y,ObstacleLR_x,ObstacleLR_y,ObstacleLL_x,ObstacleLL_y,ObstacleSizeUR_x,ObstacleSizeUR_y,ObstacleSizeUL_x,ObstacleSizeUL_y,ObstacleSizeLR_x,ObstacleSizeLR_y,ObstacleSizeLL_x,ObstacleSizeLL_y
6.254118,3.310282,-4.908041,3.416301,1.521542,-3.853793,-1.75769,-2.515782,1.578927,3.378036,-3.893462,3.777854,6.136847,-3.425335,-2.00365,-3.130548,2.853407,0.8789678,1.493885,2.189684,2.821967,1.380463,2.862702,0.93681
1.719212,3.923651,-1.2278,2.096035,3.645754,-2.487608,-3.209266,-3.244647,4.130095,2.022431,-5.24405,3.621214,6.61544,-2.515785,-3.087689,-2.162072,0.7589911,2.125391,2.232624,1.87882,2.051075,2.126547,0.8286478,2.85713
3.28556,2.792774,-5.541735,1.006361,5.082884,-2.338471,-3.313142,-2.598614,3.309955,3.534236,-6.738947,2.727117,2.759802,-3.840357,-2.929772,-3.515987,2.436713,1.831541,1.939342,0.7269128,0.6891753,1.862815,2.028954,2.034035
3.567274,2.861401,-3.026911,2.034066,1.968771,-2.719018,-6.432521,-2.339822,6.762744,3.221849,-6.181265,1.915447,2.711026,-3.025839,-1.963857,-3.353504,2.191703,2.646093,0.6807198,2.801939,0.9563868,2.522836,0.6167282,2.526077
4.41463,1.30756,-5.73606,3.139132,2.91748,-2.413047,-6.220037,-2.246603,1.966045,3.269029,-3.484273,2.617593,6.801023,-3.800155,-2.039535,-2.862045,2.466664,1.05591,1.677758,1.85571,0.9199964,2.04252,1.164908,2.015348
3.072048,2.113802,-6.117032,2.369202,6.174189,-2.968813,-2.386024,-3.792909,2.240025,1.281137,-2.527161,1.267408,5.126513,-2.419859,-4.033065,-3.36378,1.148779,2.505959,2.133784,1.19783,2.820876,1.882286,2.536414,2.088339
4.479514,3.39392,-4.282199,2.865355,4.279175,-2.245549,-6.634773,-2.435896,5.160444,2.943315,-3.931913,1.245905,6.32413,-2.194373,-2.41899,-3.764614,0.9957375,1.465966,0.8868452,2.256434,1.526478,1.276287,1.509077,1.260657
6.258238,1.297829,-6.737429,2.300488,6.538229,-3.631581,-4.271685,-3.500087,6.320251,1.9186,-1.867411,3.822278,1.606579,-2.27616,-2.528741,-3.300559,2.197889,0.7599302,0.5048712,2.007677,1.835203,0.6818791,0.7450028,1.033185
4.896953,3.786412,-4.521489,1.02192,4.045414,-3.694348,-2.482642,-2.856883,2.333132,1.057184,-5.111178,1.724041,3.713005,-2.842407,-2.658844,-3.913105,1.784494,0.5443739,0.6506338,0.532768,0.5496471,0.7379993,2.18448,1.50382
6.569309,1.183993,-4.410306,1.032335,6.57393,-2.954407,-2.247262,-3.601588,1.752322,3.543864,-1.217614,1.019717,5.288386,-2.93836,-1.067568,-2.844655,0.9679108,2.263875,0.5196207,2.292978,2.248975,2.271439,1.966686,0.9924321
3.266261,1.387844,-2.914645,2.43884,5.508342,-2.505926,-6.320105,-3.943627,5.559381,1.542148,-5.510043,2.414349,1.437355,-3.026992,-3.887661,-3.529099,2.916917,0.6567525,0.685059,1.495497,1.372667,2.127862,2.05478,1.250096
1.109981,3.286786,-5.622324,2.950685,2.973596,-3.975796,-3.746978,-3.458394,4.628191,1.890734,-2.589845,3.922792,3.518182,-3.028604,-6.522949,-2.099235,1.167768,2.942379,1.00266,0.7300051,2.956809,2.452724,2.889766,1.367889
6.766773,1.373733,-4.088029,2.069276,3.034559,-2.471352,-1.751152,-3.273144,5.721997,1.203277,-3.617787,1.21876,6.021051,-2.829147,-1.111909,-2.200675,0.6902917,1.089209,1.449269,1.661538,1.213701,1.945433,1.766208,1.146695
1.754446,2.513624,-5.681431,2.713473,3.20721,-3.576842,-6.692006,-3.413141,1.536299,3.858318,-2.516503,1.71972,5.744416,-3.833669,-3.350691,-3.248436,1.946078,1.077274,1.231267,2.307347,0.7544433,2.512112,1.808384,2.512955
3.952457,2.288573,-4.251573,2.416964,1.517251,-3.138581,-6.778383,-2.501271,1.569472,1.420561,-2.849561,2.391344,5.594597,-2.992318,-5.542478,-2.23989,2.444867,2.151382,0.7775738,2.939421,2.626177,2.915223,1.947935,1.7463
3.232687,1.042635,-3.539029,3.864721,5.744161,-2.718426,-2.683219,-2.154601,6.671803,2.5584,-2.422846,3.424232,3.315583,-2.366738,-1.681267,-3.283352,2.933668,2.230012,1.950973,1.162446,2.253535,2.819814,2.482648,1.419461
4.790548,2.833059,-6.252473,2.998348,4.619898,-3.385869,-6.378443,-2.874937,2.705096,3.216867,-1.04778,1.196052,3.945843,-3.144909,-4.588285,-3.353858,0.871713,1.281113,2.910563,2.354473,1.79198,0.627953,2.031644,1.05285
6.24678,3.984288,-5.001516,2.090341,2.345712,-3.973495,-6.169677,-2.150624,2.347774,3.893491,-6.718782,1.653043,3.440295,-3.594372,-5.692751,-2.471969,0.5510892,0.9112467,1.255557,1.420221,1.414747,1.256084,2.9461,2.96432
6.382683,3.065382,-5.335475,3.086526,1.185339,-2.318727,-5.452233,-3.936072,3.381732,1.239329,-1.905522,3.949442,6.553207,-3.542648,-3.685052,-2.386519,1.599432,2.166548,1.041913,2.529369,2.515092,2.879685,0.5327238,2.603674
5.84193,2.906939,-2.740571,2.502906,4.486075,-3.24285,-2.134921,-3.318524,1.024451,1.382661,-3.18867,2.626312,4.984852,-3.478356,-3.403954,-2.960387,2.710715,2.602561,2.628334,2.530918,1.53179,1.627614,1.857377,2.118052
4.550745,3.42617,-1.935678,1.170667,6.119463,-3.201932,-2.445034,-2.183981,6.925778,3.429089,-4.812981,2.13354,3.788541,-3.90978,-4.577233,-2.309318,1.464733,1.228929,1.09964,1.104747,1.363605,1.03212,2.765682,1.469569
5.969622,1.864964,-5.85651,2.532235,1.662513,-2.493266,-6.932355,-3.548394,2.800027,1.469732,-4.762813,3.489962,6.442849,-3.991214,-3.720418,-2.394829,2.531658,0.6980621,1.636359,2.168603,1.393209,2.185376,1.775089,0.9386052
2.615513,1.658212,-1.486916,2.660623,3.574352,-3.646083,-4.708151,-3.87104,3.151913,2.939803,-5.826344,1.904305,1.157238,-3.692452,-2.245133,-2.377122,1.053543,1.154841,2.302999,1.862416,2.2877,2.037869,1.462017,2.159573
3.239455,2.191155,-5.573616,3.632027,3.076861,-3.233715,-6.547024,-2.501632,5.52529,2.2771,-6.127506,1.656759,4.133675,-3.881571,-3.568353,-2.114469,2.00145,2.811167,0.8920203,2.472229,0.7903247,0.8152546,2.010612,2.736562
2.393888,1.499188,-6.354918,3.912596,6.082209,-3.383293,-5.420839,-2.192442,2.966117,2.532866,-2.555193,3.360629,6.190273,-2.182405,-5.257055,-2.230067,1.94512,2.960052,2.486407,0.6508975,1.269658,2.176139,1.197198,2.506867
6.685789,3.448397,-4.776106,1.302416,5.358174,-3.384525,-2.178065,-2.311499,3.387254,2.236758,-1.243959,3.381678,6.861294,-3.863821,-3.28957,-3.056048,2.787051,1.228786,0.5015977,1.997819,1.585558,2.615054,0.7727732,2.257708
4.939073,1.015251,-4.132449,2.898206,1.908016,-2.172993,-5.796878,-3.122437,1.389244,2.015614,-3.797289,2.50522,4.495368,-3.319452,-1.437767,-2.331929,0.5397116,0.629517,1.43525,2.257913,1.414008,0.8223765,2.833266,1.189385
4.230541,3.242746,-2.561562,1.336384,5.304111,-2.287729,-2.088064,-3.095484,2.152317,3.575252,-6.736959,2.123874,4.469462,-3.220014,-3.281153,-2.366477,2.721806,2.58418,1.923968,2.737927,2.116987,1.751143,2.142843,0.7634293
2.600626,2.009946,-1.740167,3.101784,2.566119,-3.193962,-3.088983,-2.729639,3.769577,2.080494,-3.168189,2.905358,1.317144,-3.794666,-6.602591,-3.093909,1.324974,0.9707739,2.968717,1.781694,2.026994,2.576413,0.8922328,1.347918
1.743287,2.204894,-5.789942,2.393788,6.405701,-3.688195,-2.71178,-2.616656,5.595896,1.691754,-2.033526,1.390711,3.528371,-2.902031,-1.875223,-3.576459,1.834396,0.9777721,1.293705,2.060508,2.477095,2.389051,1.718481,1.899443
1.341613,3.295133,-3.045426,2.093721,5.779901,-2.238096,-1.827525,-2.285048,5.923538,1.738915,-4.18223,1.537997,4.759093,-2.437411,-5.312873,-2.363814,2.922107,1.54613,1.23776,2.369278,1.126684,2.917447,1.479094,2.347615
6.161757,2.473887,-5.827803,2.850537,5.943575,-2.037512,-1.51016,-2.05858,4.25753,1.291555,-2.975188,2.706877,6.963616,-3.904576,-3.278335,-3.284386,1.5016,1.782943,2.729985,1.07378,1.161828,1.129719,1.333921,1.75115
2.575768,2.678329,-2.807904,2.271721,2.819527,-2.024321,-3.794968,-2.62356,1.899328,1.013866,-4.830159,1.969981,5.649489,-3.761509,-5.870216,-2.723112,0.9899967,0.5364903,2.12394,1.9613,1.28091,0.9103413,2.441444,2.054993
2.962259,1.086262,-4.415161,2.354823,4.219531,-2.338056,-2.491293,-2.35808,4.182978,3.670273,-2.348649,3.980428,5.538653,-3.757625,-2.280644,-3.371653,0.9040232,1.257375,2.269636,2.546286,1.189113,2.937576,2.164671,1.597085
6.242146,1.42687,-6.53452,3.544179,4.410542,-3.973414,-2.52017,-2.637104,4.161587,2.288758,-1.170156,3.675434,2.164983,-3.315668,-4.123605,-2.037647,2.237777,1.548599,2.762003,1.921663,1.570089,0.8836632,0.740128,1.2494
6.263148,2.251245,-2.305121,3.987075,4.191164,-3.074863,-3.399181,-2.378761,6.210861,2.300985,-4.425434,1.247336,1.228269,-3.887253,-4.731317,-3.960256,2.202978,1.107908,2.654537,1.953997,2.627666,1.591564,1.662781,2.864423
5.347189,2.339287,-5.746189,2.14864,3.042321,-3.85127,-5.987585,-3.248537,5.968586,1.504583,-5.000273,3.254969,2.721255,-3.234682,-3.23955,-2.24267,0.6522642,2.677979,0.5236815,2.577516,1.217389,1.948703,0.6963663,2.550628
2.113309,1.134069,-5.790418,2.379592,2.064458,-2.572042,-4.134472,-2.793305,1.2266,2.935827,-2.634728,2.739005,6.632065,-2.315652,-6.769243,-2.346288,2.098073,2.083478,1.27215,2.216518,0.646023,2.974348,1.413467,2.146268
3.214449,3.413324,-3.445078,3.114201,4.937865,-3.502502,-4.0446,-3.58701,2.775033,1.999039,-5.402034,2.588828,1.625008,-3.048351,-6.386019,-2.516716,0.6486039,2.657702,1.922696,2.705053,2.410002,2.158271,2.847684,2.284734
5.612556,3.969584,-6.301603,1.392134,3.325129,-2.203126,-1.360932,-3.170758,3.134142,3.325291,-3.173149,2.6095,5.822015,-2.467986,-2.801066,-3.106719,2.355465,1.528216,2.616867,2.503347,2.687929,1.336209,2.922238,1.548091
5.93741,3.730486,-2.201953,3.891557,3.104329,-2.62583,-4.149368,-2.389613,1.814472,3.880805,-2.735148,3.570753,6.285126,-3.237498,-1.14301,-3.336512,2.414504,1.238785,2.329956,0.6157326,1.976792,1.279987,2.787867,1.51627
4.743208,3.742554,-4.633424,3.978329,1.896187,-2.013752,-4.189653,-3.549724,2.99879,1.378832,-1.419302,3.044458,3.149647,-2.187041,-5.360135,-2.413649,0.7874801,2.517235,0.952894,0.7484599,1.542181,1.922415,2.424154,1.739065
1.081878,1.859321,-1.339832,2.378416,1.672785,-2.37454,-1.130666,-3.032194,1.565855,1.505424,-5.897572,3.60311,6.209465,-3.118025,-3.21633,-2.895007,2.110144,2.405573,2.402603,2.048936,0.5930396,0.8532559,0.8818023,2.455614
6.410243,1.00888,-2.171937,3.832221,6.159442,-3.101146,-3.194333,-2.271959,6.885581,3.450973,-3.162798,2.919693,4.107269,-2.572149,-3.490212,-3.850393,0.9257649,0.951723,0.9685298,0.7315006,1.332094,0.8333423,2.492548,2.197022
3.823297,1.009409,-6.719501,1.842013,5.105181,-3.243219,-3.157656,-2.110379,6.213482,1.554611,-3.427422,2.054293,4.654254,-3.970677,-4.057561,-3.190654,0.5654966,1.326499,2.486242,1.66162,1.021185,0.6877481,2.537431,1.78716
6.822067,3.355618,-4.998766,3.772542,4.693356,-2.761277,-2.828378,-3.899859,4.375171,1.345964,-4.595016,2.14356,1.769381,-3.62343,-1.235703,-2.061222,0.9960629,2.413175,1.044794,1.636867,0.7936783,2.248064,2.906232,0.8247756
6.744263,1.39281,-4.457688,1.108655,1.242589,-2.942656,-5.051104,-3.166171,6.50586,2.47825,-6.127235,2.728758,6.298662,-3.965079,-4.60227,-3.198305,1.470847,1.673715,2.557081,0.8574717,2.629911,2.240549,1.732677,2.656372
1.47803,2.853975,-1.173409,1.951156,6.336402,-3.95999,-6.703617,-3.068377,4.228733,3.958293,-3.229201,1.65427,1.515169,-2.589497,-2.772565,-2.211048,0.8290811,2.867519,1.696413,2.471752,1.66561,2.965787,1.263499,0.6704723
5.816771,2.29203,-3.130517,1.78846,5.331694,-3.47349,-6.443416,-3.385342,5.998991,1.96232,-6.584303,3.878153,3.136137,-3.40558,-3.957776,-3.401802,2.389309,0.5986284,0.9519454,2.953936,0.7312797,1.407533,1.922164,2.171465
1.646648,3.321363,-6.472875,2.383857,4.005296,-3.336957,-2.487078,-2.209874,5.019535,1.097918,-5.429679,3.963097,1.020556,-3.651363,-2.831219,-3.513133,1.588034,2.007845,1.397323,2.492563,2.678645,1.5359,2.676589,1.037189
3.442796,1.325064,-3.664224,3.22293,6.46057,-2.581596,-1.694264,-3.836924,5.265421,2.881246,-5.461829,1.261263,2.525187,-3.896881,-2.910385,-3.220562,1.567295,2.590441,2.650832,0.6325387,1.809279,1.265356,2.485176,2.483776
1.068651,3.957169,-5.986845,1.188357,2.999999,-3.885713,-4.266881,-3.484733,1.299484,1.148,-2.292251,2.084294,1.918222,-3.399395,-1.786625,-3.023862,2.423842,1.499239,0.790443,1.02269,0.9784778,0.8850144,0.9765365,1.384155
5.076252,3.735001,-1.278611,3.521416,6.960436,-3.281907,-2.609004,-2.041104,2.278319,1.137403,-1.648632,3.252478,3.079793,-2.789055,-3.629311,-2.635102,2.312419,2.315479,1.615307,1.341913,2.562519,0.8704804,1.833029,0.8052261
4.748904,3.057629,-5.433812,1.796942,6.365707,-2.469244,-5.676289,-3.026265,3.72464,1.828654,-6.505331,2.495344,2.162851,-2.024894,-3.312578,-2.610123,2.545997,2.763072,2.721004,1.325357,2.252687,0.7968484,1.123448,1.254091
3.711776,3.366116,-1.11156,1.267747,3.604032,-2.852523,-2.044719,-3.349101,6.578382,3.664015,-5.079558,2.766038,2.151052,-2.521701,-4.028737,-2.892519,1.922704,2.682105,2.173649,2.617478,2.113904,2.419233,2.375585,2.612225
5.759688,1.05907,-4.538014,1.204442,2.778159,-3.855331,-3.432166,-2.819032,2.608047,3.614883,-4.811013,2.961448,3.251384,-2.608604,-5.230098,-2.486112,2.573208,2.327232,0.5443074,1.796213,2.347653,1.187377,0.9503581,2.41668
3.291812,3.88853,-1.434497,1.565372,5.768936,-2.328002,-3.881437,-2.81186,2.609012,2.598352,-2.89707,3.94012,4.449746,-3.06961,-6.760841,-3.062548,2.625929,1.705145,1.659626,0.7885994,1.273667,1.842324,1.073346,1.381501
2.192057,1.513181,-3.913095,2.635656,5.058369,-3.113612,-3.854367,-3.05412,5.345891,1.147158,-6.015102,2.914744,5.822535,-3.839248,-5.642865,-3.097023,1.009993,2.414279,1.446974,0.9136381,2.513139,2.233925,2.959344,1.055183
2.154817,2.438876,-3.983066,3.282866,2.026176,-3.735918,-5.837797,-3.148173,2.832471,1.5252,-6.368683,1.723752,6.934086,-2.085535,-3.749245,-3.659299,1.31149,1.928032,0.9170609,0.5096869,1.555611,2.175238,1.530933,1.459415
5.897993,2.515556,-6.825905,1.996207,4.908982,-3.342652,-3.846253,-3.686824,2.641772,3.948999,-3.373006,3.793258,5.699993,-3.102781,-2.873955,-2.311128,2.661599,0.5373417,2.277673,2.662183,1.816372,2.322703,1.724094,2.561424
5.913875,1.335847,-3.943687,2.651458,4.331563,-3.294371,-2.519736,-3.828085,3.761497,1.93853,-6.446636,2.480576,6.379164,-3.864828,-4.846329,-3.46575,1.042109,2.305304,1.70373,2.76064,1.184229,1.406197,1.570952,1.126843
6.320797,3.372968,-5.892954,2.330903,6.109953,-2.591661,-1.691278,-2.391328,5.978007,2.759794,-1.354315,3.137876,2.179566,-3.913194,-2.004301,-3.530482,2.3288,1.131472,0.6525572,1.828984,2.822938,1.662033,0.5440273,2.424206
2.994792,2.869642,-4.960893,1.994141,4.698011,-3.492111,-3.399691,-3.020113,4.29151,1.072975,-4.80259,1.108983,2.273207,-3.871323,-4.357416,-3.739219,2.824785,1.428829,2.416917,0.5826275,2.91212,0.9449525,0.7994213,2.528866
5.988711,2.839425,-3.342036,3.989055,6.458933,-2.09422,-3.385161,-3.544464,6.788548,1.338583,-3.275179,1.244336,6.903922,-2.491417,-4.060942,-2.138138,2.78282,2.401998,1.181611,0.5395885,0.8315255,0.8112653,0.5177643,0.790572
1.496112,1.576588,-1.841104,3.14048,4.237259,-3.517655,-6.470489,-2.739663,3.790847,2.930118,-3.803342,3.432548,3.033791,-3.995083,-6.834316,-3.746183,1.153252,2.360044,1.95318,1.798862,0.5524619,2.93915,1.124888,2.00493
1.168707,3.393139,-6.888917,1.039236,1.848328,-2.623952,-1.471581,-2.240086,1.631013,3.167042,-6.332939,2.585848,5.634037,-2.266499,-3.828899,-3.925671,0.9821384,0.5887889,0.7550068,2.460546,1.954758,0.6231354,1.951953,1.639631
3.769728,3.246582,-1.855982,2.616305,6.185889,-3.778069,-4.605394,-2.259615,5.021222,2.867166,-2.763669,1.085406,1.258448,-3.313677,-5.579669,-3.151224,1.55089,2.472277,1.554399,2.367018,1.52386,1.09618,0.7467528,2.54302
4.050615,1.460236,-1.072679,3.202629,3.741965,-2.627655,-3.560668,-3.038224,3.503745,1.216854,-3.159189,3.468734,6.447832,-2.180101,-2.358955,-2.521984,2.86357,1.459588,2.891429,2.589509,1.222065,0.947095,0.8332889,1.029158
3.753771,3.409032,-5.607372,2.422028,2.77248,-3.78423,-6.622874,-2.276422,5.568089,3.852486,-2.41782,2.386295,1.560298,-3.224947,-1.425932,-3.769467,2.279379,1.457412,2.137558,0.8073144,1.990696,1.013449,1.448714,0.6581937
4.041458,3.561403,-1.387265,1.755308,4.765543,-3.704918,-6.868853,-2.831558,3.740261,2.768069,-4.457748,1.719897,1.325487,-2.181507,-5.869646,-3.647956,2.096075,1.664186,1.819129,1.17741,0.9548663,1.606478,2.134744,2.270179
1.175426,1.692654,-3.734755,3.178978,2.322728,-3.604597,-4.713776,-3.557624,3.725317,1.2746,-2.731296,3.259985,1.806472,-2.770082,-3.837912,-2.431873,1.356789,1.192104,0.7473834,1.964726,0.8284934,0.5924104,2.112941,1.321178
3.162122,1.807918,-3.38505,2.691817,5.322378,-2.314895,-1.941672,-3.112196,3.391547,1.198257,-6.596701,1.511035,1.304325,-3.512619,-5.077759,-3.332774,0.5605562,2.516979,0.8188476,2.595943,0.8801242,2.407365,2.884078,2.290932
1.371991,2.553973,-4.328077,3.89915,1.808042,-2.216847,-2.727487,-3.040744,1.038854,1.473456,-4.093541,3.052424,1.545416,-3.305634,-5.042663,-2.937966,1.263075,1.788089,1.866655,2.555454,2.816927,1.514076,2.743915,1.582805
6.122372,1.14751,-3.538414,3.139982,1.731517,-2.30913,-6.76592,-2.016435,4.881755,3.193931,-6.277764,2.813763,1.939122,-3.386842,-3.652724,-3.955807,2.077136,1.807745,1.512832,2.643701,0.7680203,2.50724,2.136245,2.181833
5.632795,3.057292,-4.527252,3.287043,5.145526,-2.083681,-5.717932,-2.892623,3.77508,1.583987,-4.100012,1.348673,5.236984,-3.781327,-2.50515,-3.686437,2.639393,0.6136693,2.332476,1.526803,2.763745,2.001481,1.300584,2.833135
5.929292,2.628523,-5.147326,2.342198,6.567706,-2.527976,-3.403755,-2.336296,1.312175,1.831481,-3.057461,2.721542,2.78543,-3.459531,-6.771059,-2.130237,2.571692,1.053511,2.037506,2.515496,1.741862,0.7022049,2.757903,1.958951
5.04304,1.218596,-2.234072,3.08556,1.088446,-3.624959,-4.152709,-3.715184,5.855307,2.986392,-1.54288,1.864534,2.266942,-2.751029,-5.673679,-2.95312,1.441081,0.6010296,2.640787,2.285522,2.103248,0.9773474,0.7108133,1.265117
5.09801,2.14085,-5.389581,3.998752,5.850111,-3.765787,-6.104526,-2.337403,3.538624,2.980295,-5.362408,3.129961,2.927781,-3.644308,-6.779486,-2.458711,1.014179,1.086485,2.846572,0.8013846,1.111264,2.350055,2.160375,0.645753
4.216642,2.444822,-6.411848,1.681187,6.95614,-2.892846,-1.023535,-3.53912,4.873482,1.644905,-1.420731,1.149133,3.80897,-3.271374,-2.122076,-2.810941,2.147506,0.9428691,2.168358,2.392043,2.555215,2.62842,0.5962275,2.467481
4.705588,3.048044,-5.906485,3.993923,5.10478,-2.884257,-6.581442,-2.856281,1.627681,2.669768,-5.849957,1.610487,4.677939,-3.332585,-1.45226,-3.537877,2.592712,1.12773,1.774389,1.36976,1.991198,1.842939,0.5239339,2.672994
2.937521,3.419593,-5.620706,1.063715,3.198136,-3.007936,-4.509418,-2.098212,4.599349,2.316913,-2.835998,3.412441,3.119142,-2.522391,-3.896727,-3.211985,0.599113,2.25685,0.854197,1.986529,2.696629,0.9822576,0.6559961,2.612042
6.833782,3.62285,-6.31685,2.957001,5.149692,-2.268095,-2.380387,-3.749048,3.022894,1.071849,-1.591589,1.11003,5.056594,-2.496262,-3.439528,-3.590414,0.6052701,1.366424,2.124926,2.308746,2.658725,1.109115,1.188927,2.36118
5.204208,2.756914,-3.220827,2.184156,5.187429,-3.21626,-3.366077,-2.489091,5.12875,1.776809,-1.523254,3.027016,1.126965,-3.324236,-4.852682,-2.459787,2.869559,2.667702,2.979299,2.541876,1.983516,2.011699,0.6659781,2.702349
6.063658,2.211993,-4.012028,3.306801,3.022788,-2.374862,-1.182977,-2.199239,3.43181,2.548462,-2.17959,3.87625,4.694794,-3.675423,-5.088634,-2.253457,0.6782903,0.5573605,0.7258641,2.133524,0.6720262,1.696368,0.9735252,2.865276
4.845695,3.748422,-2.607552,3.545596,2.33336,-2.136233,-4.56358,-3.625968,5.170592,2.031106,-3.695816,2.293239,3.220212,-3.658827,-2.593729,-2.551499,2.594233,2.130696,1.047493,1.770972,2.947199,0.9604688,1.577323,0.9793933
2.766121,1.551558,-4.013361,3.999895,3.977169,-3.069766,-1.401816,-3.19784,5.033713,1.617146,-3.383564,2.320806,3.343512,-3.092025,-1.885654,-2.283487,1.073809,2.580745,1.758698,2.006723,1.129824,1.908837,2.842126,1.460317
4.595349,3.543837,-3.461447,1.390701,4.794904,-2.155535,-1.753503,-2.185783,4.739209,1.393336,-1.467661,2.412794,6.894722,-3.956481,-4.812065,-2.796717,1.004637,0.6011229,1.893536,0.9305911,2.985519,2.731506,0.9436612,2.888009
6.014717,2.912172,-1.546988,3.149032,4.737739,-3.219973,-2.697017,-3.116064,2.91224,1.679304,-1.254795,3.562,1.785886,-3.813181,-5.353375,-2.942601,0.9536802,1.264457,0.8690398,0.704916,2.990373,1.438323,0.8644329,0.5400373
4.949074,2.850461,-6.457376,1.336808,1.046344,-3.524736,-1.356462,-3.102954,3.916689,1.780842,-4.66128,2.839912,5.679073,-3.720267,-5.579228,-2.37255,2.416362,1.469841,0.7450743,2.630034,0.5863865,0.5809455,0.5952977,1.528751
5.826481,1.479072,-4.786589,3.183696,1.077253,-2.544712,-6.080976,-3.905161,5.160536,2.681001,-3.673123,3.143352,2.09557,-3.124762,-4.422963,-2.547199,0.514396,1.728781,0.9831278,0.7019972,0.9685345,0.5096992,1.828489,1.877224
3.458282,2.232507,-1.078102,3.331006,2.164933,-2.681011,-4.478427,-2.339988,2.547588,1.268345,-6.186226,3.059245,2.445824,-3.989572,-6.378861,-2.454589,2.744038,0.6132926,0.5300133,1.246213,2.342538,1.492384,2.108235,1.92036
1.472921,1.805597,-5.578389,2.53265,6.533574,-2.286597,-5.766339,-3.478705,5.399918,1.066736,-3.208384,1.940163,6.489024,-2.743326,-6.775871,-3.674055,1.348226,2.107454,1.238064,1.127025,2.881895,2.353658,2.201619,0.6142666
3.721441,1.689989,-2.711377,1.780008,5.175398,-3.533584,-4.851901,-2.655544,1.339226,2.466341,-5.998783,2.53981,1.892997,-2.861414,-5.009802,-3.480541,2.484756,1.604257,0.7549243,1.02325,1.034838,1.664611,1.547482,2.862716
5.500899,2.53486,-4.535568,3.223794,1.935795,-2.943802,-1.232,-3.091538,6.22642,3.580717,-1.665255,3.428936,3.494227,-3.962145,-5.797264,-2.639777,1.234965,2.714441,2.230652,2.227192,1.418535,2.198465,1.437031,1.721577
3.725022,1.08505,-3.603161,3.883103,6.697059,-3.579065,-1.220294,-2.883385,1.867565,1.380166,-4.715392,1.578687,5.618742,-2.166965,-6.096385,-2.141936,0.7807337,1.753485,2.405343,0.6658338,1.504549,0.9408026,2.293905,1.882298
6.163825,3.959531,-2.592833,3.759894,4.358069,-3.227888,-3.179667,-3.093501,6.303717,1.45475,-2.761023,3.673578,6.430041,-2.884186,-2.706347,-3.282439,2.11724,0.8414017,2.16127,1.919691,0.862401,0.9792574,2.551418,0.6758319
3.86086,1.693153,-2.572521,1.366345,2.881103,-3.592167,-5.704422,-3.809169,5.293336,3.198694,-2.981287,3.533539,1.254928,-2.09692,-4.666583,-2.14041,1.843823,2.013583,0.6642692,0.5209698,0.7465618,2.205188,1.868403,1.479461
3.787554,2.434733,-5.408387,3.488498,6.594989,-3.162206,-4.641376,-3.049868,4.95146,2.425489,-2.959579,2.651179,1.979518,-3.204033,-6.55911,-3.911622,0.8787205,1.518669,1.099772,0.9615793,2.665256,1.983212,1.564054,2.02986
2.749246,1.438949,-2.541073,3.479826,2.151782,-3.156063,-4.218028,-2.499624,6.87048,3.236208,-3.232086,3.773201,6.042825,-2.169868,-1.825942,-3.051151,2.519075,2.49091,1.292776,1.926614,2.202177,0.7127886,2.360981,2.113243
2.059079,3.703639,-2.263633,2.261758,5.035365,-3.984604,-1.28876,-2.420184,4.898615,1.863459,-5.020168,1.241058,6.77294,-3.174048,-4.896378,-3.346471,2.961906,1.506333,2.645218,0.7035731,1.549547,1.896963,2.440655,0.6286447
4.491764,3.434908,-4.737522,3.474476,2.674785,-2.877571,-5.233921,-3.974463,2.17749,1.826164,-6.546952,2.444026,4.51931,-2.012287,-2.349658,-2.903964,2.32437,0.7850735,0.7321404,1.575267,0.9663521,1.335249,0.7008003,2.679746
2.21367,1.344562,-1.109663,3.858523,6.495864,-3.744226,-6.416032,-2.213535,1.821736,2.753172,-6.107908,1.737824,6.693503,-3.60455,-5.534185,-2.124845,0.9774991,2.787544,2.31634,1.803516,1.937711,2.815614,1.257795,1.48595
6.367109,3.046671,-2.533931,2.535679,4.701738,-2.488742,-2.449332,-2.424746,6.759396,3.1061,-1.837532,1.294426,1.79189,-2.800555,-1.849235,-2.260355,2.905293,1.617817,2.556135,0.8433198,1.724595,1.868801,1.200612,0.9221126
6.43047,3.705919,-1.207069,2.21377,2.379912,-3.099406,-4.424665,-2.273325,2.291569,2.757197,-6.438958,1.602815,2.687605,-2.27889,-6.014515,-3.902675,0.5053042,2.453837,1.270435,2.978333,1.389683,1.694333,2.424715,0.6256135
1.082912,1.766262,-2.081169,1.934678,2.73587,-2.680431,-4.83883,-3.325814,5.058427,2.965392,-2.753224,2.250631,1.980151,-2.16198,-6.837132,-3.306675,2.351078,1.36242,1.20167,1.350597,1.953141,1.235313,1.070028,0.6106226
2.327809,1.978756,-2.063667,2.946412,3.887218,-3.47823,-4.115278,-3.279056,5.930045,1.391287,-2.82947,2.919669,1.662241,-2.248808,-6.081556,-3.002739,2.495168,2.740309,1.55326,2.333955,1.231309,1.620898,2.693534,1.274263
